,index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,seasons,option_buy,median_price_zipcode,sell_price_summer,sell_price_winter,sell_price_autumn,sell_price_spring
122,233,943100260,2014-11-20,213000.0,2,1.0,1000,10200,1.0,no,0,3,6,1000.0,0,1961,0,98024,47.5687,-121.899,1150,13702,11-20,autumn,buy,460000.0,276900.0,276900.0,276900.0,276900.0
123,237,7228500560,2015-03-20,410000.0,4,1.0,1970,4740,1.5,no,0,3,7,1670.0,300,1904,2005,98122,47.6136,-122.303,1510,4740,03-20,spring,buy,572000.0,533000.0,533000.0,533000.0,533000.0
124,240,3584000310,2014-12-08,225000.0,3,1.75,1430,8505,1.0,no,0,4,7,1430.0,0,1968,0,98003,47.3173,-122.319,1190,8640,12-08,autumn,buy,267475.0,292500.0,292500.0,292500.0,292500.0
125,241,8150100045,2014-10-01,210000.0,2,1.0,830,6000,1.0,no,0,3,6,830.0,0,1940,0,98126,47.5308,-122.376,830,4960,10-01,autumn,buy,395750.0,273000.0,273000.0,273000.0,273000.0
126,243,6131600075,2015-04-27,225000.0,3,1.0,1300,8316,1.0,no,0,4,6,1300.0,0,1954,0,98002,47.3221,-122.216,1260,8316,04-27,spring,buy,235000.0,292500.0,292500.0,292500.0,292500.0
127,244,9468200125,2014-08-26,480000.0,2,1.0,1030,3060,1.0,no,2,4,7,790.0,240,1918,0,98103,47.6779,-122.353,1390,3060,08-26,summer,buy,550000.0,624000.0,624000.0,624000.0,624000.0
128,247,7899800890,2015-02-26,181000.0,2,1.5,720,5120,1.0,no,0,3,6,720.0,0,1954,0,98106,47.5218,-122.357,1150,2566,02-26,winter,buy,315000.0,235300.0,235300.0,235300.0,235300.0
129,249,3797001895,2015-04-22,481000.0,3,1.75,1560,3000,1.0,no,0,4,6,770.0,790,1918,0,98103,47.6846,-122.345,1390,3000,04-22,spring,buy,550000.0,625300.0,625300.0,625300.0,625300.0
130,253,1105000588,2015-04-21,349500.0,3,1.0,1400,3538,1.0,no,0,3,7,800.0,600,1953,0,98118,47.5405,-122.27,1620,6331,04-21,spring,buy,367500.0,454350.0,384450.00000000006,384450.00000000006,454350.0
131,254,3830630060,2014-09-29,245000.0,3,2.5,1730,7442,2.0,no,0,3,7,1730.0,0,1987,0,98030,47.3507,-122.178,1630,6458,09-29,autumn,buy,282255.0,318500.0,318500.0,318500.0,318500.0
132,257,5127001620,2015-02-11,315000.0,3,1.75,1580,11455,1.0,no,0,4,7,1200.0,380,1974,0,98059,47.4756,-122.147,1550,10650,02-11,winter,buy,435000.0,409500.0,409500.0,409500.0,409500.0
133,258,9407100800,2014-11-24,255000.0,3,1.0,1230,10170,1.0,no,0,3,7,1230.0,0,1979,0,98045,47.4437,-121.772,1380,10098,11-24,autumn,buy,399500.0,331500.0,331500.0,331500.0,331500.0
134,260,8722101360,2014-12-02,780000.0,3,1.0,1660,4400,1.5,no,0,3,8,1460.0,200,1911,0,98112,47.6362,-122.302,1660,4400,12-02,autumn,buy,915000.0,1014000.0,1014000.0,1014000.0,1014000.0
135,261,8644000060,2014-10-24,237000.0,3,1.75,1270,8470,1.0,no,0,4,7,1270.0,0,1960,0,98198,47.4207,-122.29,1600,8470,10-24,autumn,buy,265000.0,308100.0,308100.0,308100.0,308100.0
136,262,3325069129,2014-12-16,525000.0,3,2.25,2100,40510,2.0,no,0,3,10,1320.0,780,1979,0,98074,47.6154,-122.047,2380,33450,12-16,autumn,buy,642000.0,682500.0,682500.0,682500.0,682500.0
137,263,1400300055,2015-04-28,425000.0,2,1.0,770,5040,1.0,no,0,3,5,770.0,0,1930,0,98144,47.5964,-122.299,1330,2580,04-28,spring,buy,450000.0,552500.0,552500.0,552500.0,552500.0
138,264,2123039032,2014-10-27,369900.0,1,0.75,760,10079,1.0,yes,4,5,5,760.0,0,1936,0,98070,47.4683,-122.438,1230,14267,10-27,autumn,buy,463750.0,480870.0,480870.0,480870.0,480870.0
139,266,3438500192,2014-09-29,285000.0,3,1.0,1120,10701,1.0,no,0,3,7,1120.0,0,1954,0,98106,47.5544,-122.358,1130,6350,09-29,autumn,buy,315000.0,370500.0,370500.0,370500.0,370500.0
140,267,7974200510,2014-08-14,415000.0,2,1.0,1070,4500,1.0,no,0,3,7,1070.0,0,1937,0,98115,47.6802,-122.29,1320,4465,08-14,summer,buy,567000.0,539500.0,539500.0,539500.0,539500.0
141,272,1745100140,2014-10-17,210000.0,3,1.0,1700,11390,1.0,no,0,4,7,1700.0,0,1967,0,98003,47.3271,-122.323,1350,8164,10-17,autumn,buy,267475.0,273000.0,273000.0,273000.0,273000.0
142,273,2976800796,2014-09-25,236000.0,3,1.0,1300,5898,1.0,no,0,3,7,1300.0,0,1961,0,98178,47.5053,-122.255,1320,7619,09-25,autumn,buy,278277.0,306800.0,306800.0,306800.0,306800.0
143,274,4235400186,2014-11-24,331000.0,3,1.75,1080,1306,1.0,no,0,3,7,580.0,500,1954,2003,98199,47.6601,-122.4,1440,2225,11-24,autumn,buy,689800.0,430300.0,430300.0,430300.0,430300.0
144,281,6874200960,2015-02-27,170000.0,2,1.0,860,5265,1.0,no,0,3,6,860.0,0,1931,0,98178,47.5048,-122.272,1650,8775,02-27,winter,buy,278277.0,221000.0,221000.0,221000.0,221000.0
145,284,5634500392,2015-04-10,330000.0,3,3.0,2420,13959,1.0,no,0,4,8,1740.0,680,1988,0,98028,47.7486,-122.23,2570,13300,04-10,spring,buy,445000.0,429000.0,429000.0,429000.0,429000.0
146,286,7214810350,2014-10-17,467000.0,5,2.25,2500,13500,1.0,no,0,3,7,1850.0,650,1979,0,98072,47.7564,-122.144,2300,9750,10-17,autumn,buy,515000.0,607100.0,607100.0,607100.0,607100.0
147,287,6647200060,2015-02-09,405000.0,3,1.75,1670,6720,1.0,no,0,3,7,1140.0,530,1980,0,98034,47.7198,-122.193,1670,7320,02-09,winter,buy,445950.0,526500.0,526500.0,526500.0,526500.0
148,288,9552700140,2014-07-02,675000.0,5,2.25,2900,10300,1.0,no,0,3,8,1450.0,1450,1985,0,98006,47.5461,-122.151,2310,10300,07-02,summer,buy,760184.5,877500.0,877500.0,877500.0,877500.0
149,289,2200500350,2014-08-12,500000.0,2,1.0,1640,14100,1.0,no,0,4,7,1140.0,500,1954,0,98006,47.5712,-122.143,1520,13527,08-12,summer,buy,760184.5,650000.0,650000.0,650000.0,650000.0
150,290,6113400046,2014-07-23,389999.0,4,2.5,1890,15770,2.0,no,0,4,7,1890.0,0,1968,0,98166,47.4281,-122.343,2410,15256,07-23,summer,buy,390000.0,506998.7,506998.7,428998.9,506998.7
151,296,5468730030,2014-08-22,265000.0,3,2.0,1320,8959,1.0,no,0,3,7,1320.0,0,1993,0,98042,47.3536,-122.144,1740,7316,08-22,summer,buy,292000.0,344500.0,344500.0,344500.0,344500.0
152,303,5104530560,2015-04-01,208633.0,3,2.5,2040,3810,2.0,no,0,3,8,2040.0,0,2006,0,98038,47.3537,-122.0,2370,4590,04-01,spring,buy,342000.0,271222.9,271222.9,271222.9,271222.9
153,304,4330600350,2015-01-15,315000.0,3,2.25,2200,8750,1.0,no,0,4,7,1120.0,1080,1964,0,98166,47.476,-122.337,1460,10139,01-15,winter,buy,390000.0,409500.0,409500.0,409500.0,409500.0
154,305,5016001535,2015-02-17,725000.0,3,1.75,1920,3300,1.0,no,0,4,8,960.0,960,1913,0,98112,47.6239,-122.298,1740,4000,02-17,winter,buy,915000.0,942500.0,942500.0,942500.0,942500.0
155,306,7280300196,2015-04-03,550000.0,4,2.75,1800,7750,1.0,no,0,4,8,1400.0,400,1965,0,98177,47.7776,-122.384,1800,8275,04-03,spring,buy,554000.0,605000.0,605000.0,605000.0,715000.0
156,307,8651520400,2014-06-12,610750.0,4,2.25,2180,7297,2.0,no,0,3,8,2180.0,0,1984,0,98074,47.6459,-122.058,2250,9781,06-12,spring,buy,642000.0,793975.0,793975.0,793975.0,793975.0
157,308,7171200445,2015-02-28,550700.0,2,1.0,1010,5000,1.5,no,0,4,6,1010.0,0,1908,0,98105,47.6692,-122.297,1460,5000,02-28,winter,buy,675000.0,715910.0,715910.0,715910.0,715910.0
158,311,7994700030,2014-10-23,201000.0,5,1.75,1660,78408,1.5,no,0,3,6,1660.0,0,1915,0,98065,47.529,-121.837,1660,78408,10-23,autumn,buy,500000.0,261300.0,261300.0,261300.0,261300.0
159,315,1328320800,2014-11-05,305000.0,4,2.25,1950,7700,1.0,no,0,3,8,1350.0,600,1979,0,98058,47.4441,-122.125,2150,7350,11-05,autumn,buy,335000.0,396500.0,396500.0,396500.0,396500.0
160,318,9521101455,2014-07-23,548000.0,2,1.0,1470,3864,1.0,no,0,4,7,1170.0,300,1916,0,98103,47.6638,-122.345,1570,3864,07-23,summer,buy,550000.0,712400.0,712400.0,712400.0,712400.0
161,319,4337000335,2014-11-22,268750.0,4,1.0,800,8775,1.0,no,0,3,6,800.0,0,1943,0,98166,47.48,-122.336,1310,8775,11-22,autumn,buy,390000.0,349375.0,349375.0,349375.0,349375.0
162,321,2597650240,2014-10-23,520000.0,3,2.25,2030,16200,2.0,no,0,3,8,2030.0,0,1984,0,98027,47.5162,-122.057,2660,17958,10-23,autumn,buy,570500.0,676000.0,676000.0,676000.0,676000.0
163,322,3353400435,2014-07-21,230000.0,3,2.0,1450,11204,1.0,no,0,3,7,1450.0,0,2003,0,98001,47.2639,-122.252,1520,9518,07-21,summer,buy,260000.0,299000.0,299000.0,299000.0,299000.0
164,323,7972000240,2015-02-02,240000.0,3,1.75,1510,10248,1.0,no,0,3,7,1510.0,0,1969,0,98023,47.2929,-122.371,1510,9753,02-02,winter,buy,268450.0,312000.0,312000.0,312000.0,312000.0
165,324,7520000520,2014-09-05,232000.0,2,1.0,1240,12092,1.0,no,0,3,6,960.0,280,1922,1984,98146,47.4957,-122.352,1820,7460,09-05,summer,buy,305000.0,301600.0,301600.0,301600.0,301600.0
166,325,7520000520,2015-03-11,240500.0,2,1.0,1240,12092,1.0,no,0,3,6,960.0,280,1922,1984,98146,47.4957,-122.352,1820,7460,03-11,winter,buy,305000.0,312650.0,312650.0,312650.0,312650.0
167,326,3530210260,2014-10-27,274975.0,3,2.5,3030,45004,2.0,no,0,3,9,3030.0,0,1987,0,98077,47.7721,-122.093,3080,35781,10-27,autumn,buy,652475.0,357467.5,357467.5,357467.5,357467.5
168,334,191100045,2014-07-03,940000.0,4,2.0,2490,9525,2.0,no,0,5,9,2490.0,0,1968,0,98040,47.5639,-122.217,2770,9525,07-03,summer,buy,993750.0,1222000.0,1222000.0,1222000.0,1222000.0
169,335,5009600070,2014-10-07,260000.0,4,2.5,1960,5238,2.0,no,0,3,7,1960.0,0,2003,0,98038,47.3483,-122.052,1800,5894,10-07,autumn,buy,342000.0,338000.0,338000.0,338000.0,338000.0
170,338,405100295,2014-08-26,265000.0,3,1.75,1420,8250,1.0,no,0,3,7,1420.0,0,1954,0,98133,47.7535,-122.354,1740,8000,08-26,summer,buy,375000.0,344500.0,344500.0,344500.0,344500.0
171,339,4268200055,2015-05-01,245000.0,3,1.75,1740,11547,1.0,no,0,3,7,1740.0,0,1954,0,98178,47.4945,-122.22,880,78408,05-01,spring,buy,278277.0,318500.0,318500.0,318500.0,318500.0
172,340,3126069068,2015-04-24,485000.0,4,1.75,2560,43995,2.0,no,0,4,7,2560.0,0,1962,0,98052,47.6945,-122.093,2560,14764,04-24,spring,buy,615000.0,630500.0,630500.0,630500.0,630500.0
173,343,7004200060,2014-10-17,309600.0,4,1.75,1275,20000,1.0,no,0,4,6,1275.0,0,1991,0,98070,47.3796,-122.49,1660,20000,10-17,autumn,buy,463750.0,402480.0,402480.0,402480.0,402480.0
174,345,3969300030,2014-07-23,165000.0,4,1.0,1000,7134,1.0,no,0,3,6,1000.0,0,1943,0,98178,47.4897,-122.24,1020,7138,07-23,summer,buy,278277.0,214500.0,214500.0,214500.0,214500.0
175,346,3969300030,2014-12-29,239900.0,4,1.0,1000,7134,1.0,no,0,3,6,1000.0,0,1943,0,98178,47.4897,-122.24,1020,7138,12-29,winter,buy,278277.0,311870.0,311870.0,311870.0,311870.0
176,347,4048400070,2014-12-05,320000.0,2,1.0,1070,32633,1.0,no,0,4,6,1070.0,0,1930,0,98059,47.4716,-122.078,1360,32156,12-05,autumn,buy,435000.0,416000.0,416000.0,416000.0,416000.0
177,348,808000070,2014-10-21,206600.0,3,2.0,1390,13464,1.0,no,0,4,7,1390.0,0,1987,0,98030,47.3581,-122.173,1720,12080,10-21,autumn,buy,282255.0,268580.0,268580.0,268580.0,268580.0
178,350,7325600160,2014-06-04,299000.0,1,0.75,560,12120,1.0,no,0,3,4,560.0,0,1967,0,98014,47.675,-121.854,1300,19207,06-04,spring,buy,415000.0,388700.0,388700.0,388700.0,388700.0
179,351,2757000030,2014-09-22,855000.0,4,2.75,2270,10460,2.0,no,0,3,9,2270.0,0,1965,0,98040,47.5603,-122.222,2610,10180,09-22,summer,buy,993750.0,1111500.0,1111500.0,1111500.0,1111500.0
180,352,616000140,2015-01-26,315000.0,3,1.0,1900,14400,1.0,no,0,4,7,1300.0,600,1954,0,98166,47.4147,-122.337,1940,14400,01-26,winter,buy,390000.0,409500.0,409500.0,409500.0,409500.0
181,353,3363900111,2014-12-03,437500.0,2,1.0,990,3120,1.0,no,2,5,7,790.0,200,1907,0,98103,47.68,-122.353,1930,3120,12-03,autumn,buy,550000.0,568750.0,568750.0,568750.0,568750.0
182,354,9262800171,2015-03-24,252000.0,4,1.5,1550,19800,1.0,no,0,4,7,1050.0,500,1969,0,98001,47.3117,-122.27,1640,22654,03-24,spring,buy,260000.0,327600.0,327600.0,277200.0,327600.0
183,356,5416510830,2014-08-06,300000.0,4,2.5,1910,4862,2.0,no,0,3,7,1910.0,0,2005,0,98038,47.3607,-122.034,2010,5091,08-06,summer,buy,342000.0,390000.0,390000.0,390000.0,390000.0
184,357,2201500030,2014-10-06,420000.0,4,1.0,1750,9600,1.5,no,0,4,7,1750.0,0,1954,0,98006,47.5759,-122.137,1750,10530,10-06,autumn,buy,760184.5,546000.0,546000.0,546000.0,546000.0
185,360,3211290370,2014-06-05,463000.0,3,2.5,1640,29970,2.0,no,0,3,7,1640.0,0,1992,0,98053,47.6359,-121.974,1580,28399,06-05,spring,buy,635000.0,601900.0,601900.0,601900.0,601900.0
186,361,1072010350,2014-08-28,380000.0,5,2.5,2760,11340,2.0,no,0,4,9,2760.0,0,1978,0,98059,47.4769,-122.141,2470,11340,08-28,summer,buy,435000.0,494000.0,494000.0,494000.0,494000.0
187,362,8856950070,2014-12-10,329500.0,4,2.5,1820,7912,2.0,no,0,3,7,1820.0,0,1994,0,98038,47.3845,-122.029,1820,8168,12-10,autumn,buy,342000.0,428350.0,428350.0,428350.0,428350.0
188,363,925059078,2014-08-19,604950.0,3,2.5,2110,5608,1.0,no,0,3,8,1340.0,770,2013,0,98033,47.6743,-122.184,2040,9363,08-19,summer,buy,678350.0,786435.0,786435.0,786435.0,786435.0
189,369,3291800710,2014-11-20,338000.0,4,3.0,2090,7500,1.0,no,0,3,7,1370.0,720,1986,0,98056,47.4888,-122.182,1810,7650,11-20,autumn,buy,380000.0,439400.0,439400.0,439400.0,439400.0
190,370,6838700060,2014-12-04,280000.0,3,2.25,1430,7222,2.0,no,0,3,7,1430.0,0,1993,0,98056,47.5112,-122.19,1430,7220,12-04,autumn,buy,380000.0,364000.0,364000.0,364000.0,364000.0
191,371,2231500030,2014-10-01,315000.0,4,2.25,2180,10754,1.0,no,0,5,7,1100.0,1080,1954,0,98133,47.7711,-122.341,1810,6929,10-01,autumn,buy,375000.0,409500.0,409500.0,409500.0,409500.0
192,374,8155830060,2014-08-11,297000.0,3,2.25,1450,7562,2.0,no,0,3,7,1450.0,0,1994,0,98056,47.5038,-122.189,1650,7625,08-11,summer,buy,380000.0,386100.0,386100.0,386100.0,386100.0
193,375,98020310,2014-05-20,730000.0,4,2.5,3230,7331,2.0,no,0,3,10,3230.0,0,2004,0,98075,47.5823,-121.97,3480,7447,05-20,spring,buy,739999.0,949000.0,949000.0,803000.0000000001,949000.0
194,377,1545804860,2014-10-27,275000.0,3,3.0,1590,7750,1.0,no,0,3,7,1060.0,530,1997,0,98038,47.3624,-122.045,1680,7500,10-27,autumn,buy,342000.0,357500.0,357500.0,357500.0,357500.0
195,379,7132300695,2015-04-21,435000.0,3,1.5,1300,3348,1.5,no,0,3,7,1300.0,0,1904,2014,98144,47.592,-122.307,1590,2577,04-21,spring,buy,450000.0,565500.0,565500.0,478500.00000000006,565500.0
196,382,808300310,2015-03-13,389000.0,4,2.25,2130,5337,2.0,no,0,3,7,2130.0,0,2001,0,98019,47.7237,-121.959,2300,6930,03-13,winter,buy,401250.0,505700.0,427900.00000000006,505700.0,505700.0
197,383,8563040160,2015-01-21,560000.0,4,2.25,2550,7800,1.0,no,0,3,8,1580.0,970,1968,0,98052,47.6283,-122.095,2420,8050,01-21,winter,buy,615000.0,728000.0,728000.0,728000.0,728000.0
198,385,8651600160,2014-11-11,799000.0,4,2.25,2510,11585,2.0,no,0,4,8,2510.0,0,1969,0,98040,47.5483,-122.226,2450,9691,11-11,autumn,buy,993750.0,1038700.0,1038700.0,1038700.0,1038700.0
199,386,9517200030,2014-06-25,365500.0,3,2.0,1410,9600,1.0,no,0,4,7,1410.0,0,1983,0,98072,47.7591,-122.146,1410,9600,06-25,summer,buy,515000.0,475150.0,475150.0,475150.0,475150.0
200,387,2460700700,2014-05-15,252350.0,3,2.0,1650,7352,1.0,no,0,3,7,1160.0,490,1979,0,98058,47.4612,-122.169,1710,7350,05-15,spring,buy,335000.0,328055.0,328055.0,328055.0,328055.0
201,389,2890100060,2014-08-01,385000.0,4,1.5,2040,10726,1.0,no,0,3,7,1380.0,660,1954,0,98177,47.772,-122.358,1610,10020,08-01,summer,buy,554000.0,500500.0,500500.0,500500.0,500500.0
202,391,8857320070,2014-09-17,490000.0,3,2.75,1980,3128,2.0,no,0,4,9,1980.0,0,1979,0,98008,47.6109,-122.114,1950,2856,09-17,summer,buy,545000.0,637000.0,637000.0,637000.0,637000.0
203,392,4047200695,2014-06-18,330000.0,3,2.5,1600,26977,2.0,no,0,3,8,1600.0,0,2005,0,98019,47.7736,-121.901,1790,27743,06-18,spring,buy,401250.0,429000.0,429000.0,429000.0,429000.0
204,393,1653500070,2014-05-12,927000.0,4,2.75,3300,12090,2.0,no,0,3,8,3300.0,0,1953,0,98004,47.6294,-122.218,3180,12239,05-12,spring,buy,1150000.0,1205100.0,1205100.0,1205100.0,1205100.0
205,395,3649100320,2015-04-30,330000.0,2,1.0,1220,10000,1.0,no,0,5,7,1220.0,0,1950,0,98028,47.7405,-122.241,2000,9600,04-30,spring,buy,445000.0,429000.0,429000.0,429000.0,429000.0
206,396,7375300160,2015-03-09,530000.0,5,2.25,2720,8800,1.0,no,0,4,7,1500.0,1220,1958,0,98008,47.5976,-122.118,2110,8800,03-09,winter,buy,545000.0,689000.0,689000.0,583000.0,689000.0
207,399,2473251090,2014-06-19,269900.0,4,1.75,1530,8750,1.5,no,0,4,7,1530.0,0,1968,0,98058,47.4556,-122.157,1390,8750,06-19,spring,buy,335000.0,350870.0,350870.0,350870.0,350870.0
208,400,9126100861,2015-03-06,557000.0,3,3.5,1710,2096,2.0,no,0,3,8,1290.0,420,2008,0,98122,47.6055,-122.305,1630,1543,03-06,winter,buy,572000.0,724100.0,612700.0,724100.0,724100.0
209,402,6021501685,2015-04-22,352000.0,2,1.0,940,5000,1.0,no,0,4,7,940.0,0,1937,0,98117,47.6879,-122.385,1560,4500,04-22,spring,buy,544000.0,457600.0,457600.0,457600.0,457600.0
210,404,8856950240,2014-06-18,322500.0,4,2.5,1820,6753,2.0,no,0,3,7,1820.0,0,1994,0,98038,47.3845,-122.032,1820,7107,06-18,spring,buy,342000.0,419250.0,419250.0,419250.0,419250.0
211,406,7821200390,2014-08-06,450000.0,3,2.0,1290,1213,3.0,no,0,3,8,1290.0,0,2001,0,98103,47.6609,-122.344,1290,3235,08-06,summer,buy,550000.0,585000.0,585000.0,585000.0,585000.0
212,407,8078520310,2015-04-17,278500.0,3,2.0,1570,5250,1.0,no,0,3,7,1570.0,0,1998,0,98092,47.3163,-122.188,1570,5250,04-17,spring,buy,309780.0,362050.0,362050.0,362050.0,362050.0
213,410,6700400140,2015-03-18,268000.0,3,2.5,1550,8134,2.0,no,0,3,7,1550.0,0,1991,0,98031,47.404,-122.191,1550,8134,03-18,winter,buy,288200.0,348400.0,348400.0,348400.0,348400.0
214,412,1774220160,2014-11-04,632925.0,3,2.5,2990,32239,2.0,no,0,4,8,2990.0,0,1978,0,98077,47.7718,-122.095,2990,36497,11-04,autumn,buy,652475.0,822802.5,696217.5,822802.5,0.0
215,415,3426059070,2014-09-09,570000.0,3,1.75,2910,37461,1.0,no,0,4,7,1530.0,1380,1967,0,98052,47.7015,-122.164,2520,18295,09-09,summer,buy,615000.0,741000.0,741000.0,741000.0,741000.0
216,418,8724300030,2014-12-23,355000.0,3,2.25,1860,5028,2.0,no,0,3,8,1860.0,0,2012,0,98019,47.7318,-121.982,2320,5465,12-23,winter,buy,401250.0,461500.0,461500.0,461500.0,461500.0
217,420,625049299,2014-12-03,482000.0,2,1.0,950,3960,1.0,no,0,3,7,950.0,0,1941,0,98103,47.6885,-122.337,1320,4050,12-03,autumn,buy,550000.0,626600.0,626600.0,626600.0,626600.0
218,421,6073200075,2014-07-30,625000.0,3,1.75,1600,9135,1.0,no,0,5,7,1600.0,0,1955,0,98006,47.5724,-122.179,1580,9800,07-30,summer,buy,760184.5,812500.0,812500.0,812500.0,812500.0
219,424,7942600310,2014-07-17,375000.0,2,1.0,940,5120,1.0,no,0,3,7,940.0,0,1909,0,98122,47.6073,-122.308,1300,5120,07-17,summer,buy,572000.0,487500.0,487500.0,487500.0,487500.0
220,425,1545808560,2015-04-03,245000.0,3,2.5,1530,8500,1.0,no,0,5,7,1030.0,500,1996,0,98038,47.3592,-122.046,1850,8140,04-03,spring,buy,342000.0,318500.0,318500.0,318500.0,318500.0
221,426,936000060,2014-11-14,310000.0,5,1.75,2190,27260,1.0,no,0,4,7,2190.0,0,1947,1974,98166,47.4546,-122.337,1620,39480,11-14,autumn,buy,390000.0,403000.0,403000.0,403000.0,403000.0
222,428,3754700160,2014-05-06,397000.0,4,2.0,1440,7680,1.0,no,0,3,7,1200.0,240,1971,0,98034,47.7245,-122.2,1460,9660,05-06,spring,buy,445950.0,516100.0,516100.0,516100.0,516100.0
223,433,646910160,2014-09-03,237000.0,3,2.5,1490,2138,2.0,no,0,3,7,1490.0,0,2005,0,98055,47.4324,-122.197,1490,2094,09-03,summer,buy,294950.0,308100.0,308100.0,308100.0,308100.0
224,435,2268400350,2014-09-16,749000.0,4,2.5,1710,9627,1.0,no,0,3,9,1440.0,270,1976,2014,98006,47.559,-122.164,2140,9131,09-16,summer,buy,760184.5,973700.0,973700.0,973700.0,973700.0
225,438,9528102772,2014-07-08,438000.0,2,2.0,1270,1372,3.0,no,0,3,8,1270.0,0,2000,0,98115,47.6776,-122.318,1610,3090,07-08,summer,buy,567000.0,569400.0,569400.0,569400.0,569400.0
226,440,3353401710,2014-09-23,227950.0,3,1.5,1670,8230,1.0,no,0,5,7,1670.0,0,1954,0,98001,47.2613,-122.255,2077,4910,09-23,autumn,buy,260000.0,296335.0,296335.0,296335.0,296335.0
227,441,8159610030,2014-07-22,196000.0,3,2.25,2070,11576,2.0,no,0,3,7,2070.0,0,1974,0,98001,47.3417,-122.271,1890,7519,07-22,summer,buy,260000.0,254800.0,254800.0,254800.0,254800.0
228,442,3179100435,2014-07-15,641000.0,2,1.0,1420,5332,1.0,no,0,3,8,1070.0,350,1953,0,98105,47.6694,-122.275,2400,5406,07-15,summer,buy,675000.0,833300.0,833300.0,705100.0,833300.0
229,444,8857600960,2014-08-19,205000.0,3,1.0,940,7980,1.0,no,0,4,7,940.0,0,1960,0,98032,47.3838,-122.289,1150,8050,08-19,summer,buy,249000.0,266500.0,266500.0,266500.0,266500.0
230,445,1774000200,2014-12-02,400000.0,3,1.75,1920,9102,1.0,no,0,3,7,1920.0,0,1968,0,98072,47.7487,-122.082,1920,9760,12-02,autumn,buy,515000.0,520000.0,520000.0,520000.0,520000.0
231,451,3775300030,2014-12-31,333500.0,3,1.75,1220,9732,1.0,no,0,3,7,1220.0,0,1965,0,98011,47.7736,-122.214,1630,10007,12-31,winter,buy,470000.0,433550.0,433550.0,433550.0,433550.0
232,452,2525300030,2015-02-22,232000.0,3,1.0,1400,10403,1.0,no,0,4,6,1400.0,0,1976,0,98038,47.362,-122.029,1230,10209,02-22,winter,buy,342000.0,301600.0,301600.0,301600.0,301600.0
233,453,1324059104,2015-04-21,691100.0,3,2.75,2360,16117,1.0,no,0,4,8,1710.0,650,1983,0,98006,47.5698,-122.121,2120,16117,04-21,spring,buy,760184.5,898430.0,898430.0,898430.0,898430.0
234,454,2287000030,2014-10-14,811000.0,3,1.75,1870,9897,1.0,no,0,4,8,1870.0,0,1960,0,98040,47.5505,-122.221,1900,10005,10-14,autumn,buy,993750.0,1054300.0,1054300.0,1054300.0,1054300.0
235,456,1529200340,2015-01-08,496500.0,3,2.5,2260,3640,2.0,no,0,3,8,2260.0,0,1994,0,98072,47.7356,-122.157,2350,3710,01-08,winter,buy,515000.0,645450.0,546150.0,645450.0,645450.0
236,459,1796360350,2015-01-28,255000.0,3,1.75,1240,8659,1.0,no,0,5,7,1240.0,0,1986,0,98042,47.3663,-122.089,1490,8223,01-28,winter,buy,292000.0,331500.0,331500.0,331500.0,331500.0
237,462,8944290160,2014-11-04,230000.0,3,2.0,1510,3413,2.0,no,0,3,7,1510.0,0,1985,0,98031,47.3912,-122.167,1570,3777,11-04,autumn,buy,288200.0,299000.0,299000.0,299000.0,299000.0
238,464,7282300125,2014-11-12,330000.0,3,1.0,980,7000,1.0,no,0,3,6,980.0,0,1953,0,98133,47.7617,-122.357,1220,7000,11-12,autumn,buy,375000.0,429000.0,429000.0,429000.0,429000.0
239,475,3629920030,2014-08-08,520000.0,4,2.25,1890,3006,2.0,no,0,3,7,1890.0,0,2003,0,98029,47.5461,-121.998,1580,3000,08-08,summer,buy,575000.0,676000.0,676000.0,676000.0,676000.0
240,477,6844700810,2014-09-01,438924.0,3,1.5,1050,4590,1.0,no,0,3,7,850.0,200,1949,0,98115,47.6943,-122.29,1770,5400,09-01,summer,buy,567000.0,570601.2000000001,570601.2000000001,570601.2000000001,570601.2000000001
241,478,66000070,2015-04-06,315000.0,2,1.0,630,6550,1.0,no,0,3,5,630.0,0,1918,0,98126,47.5486,-122.38,1420,6550,04-06,spring,buy,395750.0,409500.0,409500.0,409500.0,409500.0
242,479,6665800030,2014-07-18,590000.0,4,2.75,2910,10650,1.0,no,2,3,8,1780.0,1130,1975,0,98033,47.6658,-122.188,2920,10988,07-18,summer,buy,678350.0,767000.0,767000.0,767000.0,767000.0
243,480,2205700350,2014-11-04,378500.0,4,1.75,1700,8640,1.0,no,0,3,7,850.0,850,1955,0,98006,47.5772,-122.153,1620,9000,11-04,autumn,buy,760184.5,492050.0,492050.0,492050.0,492050.0
244,487,1895000260,2014-07-21,207950.0,2,2.0,890,5000,1.0,no,0,3,6,890.0,0,1917,0,98118,47.5158,-122.264,1860,5000,07-21,summer,buy,367500.0,270335.0,270335.0,270335.0,270335.0
245,488,8691370400,2014-12-16,699900.0,4,2.75,2810,7302,2.0,no,0,3,9,2810.0,0,2002,0,98075,47.5985,-121.977,2820,7302,12-16,autumn,buy,739999.0,909870.0,909870.0,909870.0,909870.0
